OrderID,Date,Product,Category,Quantity,UnitPrice,TotalSales
2050,2023-04-22,Tablet,Electronics,3,500,1500
2051,2023-04-22,Phone,Electronics,3,800,2400
2052,2023-04-22,Phone,Electronics,2,800,1600
2053,2023-04-23,Monitor,Electronics,4,300,1200
2054,2023-04-23,Laptop,Electronics,3,1200,3600
2055,2023-04-23,Monitor,Electronics,1,300,300
2056,2023-04-23,Mouse,Accessories,3,50,150
2057,2023-04-23,Mouse,Accessories,1,50,50
2058,2023-04-23,Monitor,Electronics,3,300,900
2059,2023-04-24,Phone,Electronics,3,800,2400
2060,2023-04-24,Keyboard,Accessories,4,100,400
2061,2023-04-24,Keyboard,Accessories,3,100,300
2062,2023-04-24,Tablet,Electronics,3,500,1500
2063,2023-04-24,Laptop,Electronics,2,1200,2400
2064,2023-04-24,Headphones,Accessories,4,150,600
2065,2023-04-24,Headphones,Accessories,1,150,150
2066,2023-04-24,Monitor,Electronics,3,300,900
2067,2023-04-25,Tablet,Electronics,4,500,2000
2068,2023-04-25,Keyboard,Accessories,3,100,300
2069,2023-04-25,Laptop,Electronics,1,1200,1200
2070,2023-04-25,Tablet,Electronics,3,500,1500
2071,2023-04-25,Laptop,Electronics,2,1200,2400
2072,2023-04-25,Headphones,Accessories,2,150,300
2073,2023-04-25,Mouse,Accessories,2,50,100
2074,2023-04-25,Monitor,Electronics,3,300,900
2075,2023-04-25,Laptop,Electronics,1,1200,1200
2076,2023-04-26,Headphones,Accessories,2,150,300
2077,2023-04-26,Mouse,Accessories,4,50,200
2078,2023-04-26,Tablet,Electronics,4,500,2000
2079,2023-04-26,Headphones,Accessories,2,150,300
2080,2023-04-26,Laptop,Electronics,1,1200,1200
2081,2023-04-26,Monitor,Electronics,1,300,300
2082,2023-04-26,Mouse,Accessories,3,50,150
2083,2023-04-26,Keyboard,Accessories,2,100,200
2084,2023-04-26,Headphones,Accessories,3,150,450
2085,2023-04-26,Tablet,Electronics,1,500,500
2086,2023-04-26,Headphones,Accessories,1,150,150
2087,2023-04-26,Headphones,Accessories,2,150,300
2088,2023-04-27,Headphones,Accessories,2,150,300
2089,2023-04-27,Mouse,Accessories,1,50,50
2090,2023-04-27,Keyboard,Accessories,2,100,200
2091,2023-04-27,Mouse,Accessories,1,50,50
2092,2023-04-27,Keyboard,Accessories,4,100,400
2093,2023-04-27,Headphones,Accessories,4,150,600
2094,2023-04-27,Laptop,Electronics,2,1200,2400
2095,2023-04-28,Headphones,Accessories,3,150,450
2096,2023-04-28,Keyboard,Accessories,2,100,200
2097,2023-04-28,Monitor,Electronics,1,300,300
2098,2023-04-28,Phone,Electronics,4,800,3200
2099,2023-04-28,Tablet,Electronics,4,500,2000
2100,2023-04-28,Monitor,Electronics,1,300,300
2101,2023-04-28,Monitor,Electronics,2,300,600
2102,2023-04-28,Keyboard,Accessories,4,100,400
2103,2023-04-28,Phone,Electronics,2,800,1600
2104,2023-04-28,Mouse,Accessories,3,50,150
2105,2023-04-28,Keyboard,Accessories,4,100,400
2106,2023-04-28,Tablet,Electronics,1,500,500
2107,2023-04-28,Laptop,Electronics,1,1200,1200
2108,2023-04-29,Laptop,Electronics,4,1200,4800
2109,2023-04-29,Tablet,Electronics,2,500,1000
2110,2023-04-29,Tablet,Electronics,4,500,2000
2111,2023-04-29,Laptop,Electronics,1,1200,1200
2112,2023-04-29,Headphones,Accessories,1,150,150
2113,2023-04-29,Keyboard,Accessories,4,100,400
2114,2023-04-29,Mouse,Accessories,4,50,200
2115,2023-04-29,Keyboard,Accessories,2,100,200
2116,2023-04-29,Headphones,Accessories,4,150,600
2117,2023-04-29,Laptop,Electronics,2,1200,2400
2118,2023-04-30,Phone,Electronics,4,800,3200
2119,2023-04-30,Laptop,Electronics,2,1200,2400
2120,2023-04-30,Laptop,Electronics,1,1200,1200
2121,2023-04-30,Laptop,Electronics,1,1200,1200
2122,2023-04-30,Keyboard,Accessories,1,100,100
2123,2023-04-30,Monitor,Electronics,4,300,1200
2124,2023-04-30,Phone,Electronics,2,800,1600
2125,2023-04-30,Mouse,Accessories,2,50,100
2126,2023-04-30,Keyboard,Accessories,3,100,300
2127,2023-04-30,Phone,Electronics,2,800,1600
2128,2023-04-30,Phone,Electronics,2,800,1600
2129,2023-04-30,Mouse,Accessories,2,50,100
2130,2023-05-01,Mouse,Accessories,4,50,200
2131,2023-05-01,Laptop,Electronics,4,1200,4800
2132,2023-05-01,Tablet,Electronics,1,500,500
2133,2023-05-01,Tablet,Electronics,3,500,1500
2134,2023-05-01,Keyboard,Accessories,1,100,100
2135,2023-05-01,Keyboard,Accessories,1,100,100
2136,2023-05-01,Mouse,Accessories,3,50,150
2137,2023-05-01,Laptop,Electronics,2,1200,2400
2138,2023-05-01,Headphones,Accessories,4,150,600
2139,2023-05-01,Phone,Electronics,4,800,3200
2140,2023-05-01,Keyboard,Accessories,4,100,400
2141,2023-05-01,Keyboard,Accessories,3,100,300
2142,2023-05-01,Tablet,Electronics,3,500,1500
2143,2023-05-01,Mouse,Accessories,3,50,150
2144,2023-05-02,Headphones,Accessories,2,150,300
2145,2023-05-02,Phone,Electronics,2,800,1600
2146,2023-05-02,Phone,Electronics,3,800,2400
2147,2023-05-02,Tablet,Electronics,3,500,1500
2148,2023-05-02,Laptop,Electronics,4,1200,4800
2149,2023-05-02,Phone,Electronics,2,800,1600
2150,2023-05-02,Tablet,Electronics,2,500,1000
2151,2023-05-02,Keyboard,Accessories,4,100,400
2152,2023-05-03,Headphones,Accessories,1,150,150
2153,2023-05-03,Laptop,Electronics,1,1200,1200
2154,2023-05-03,Tablet,Electronics,2,500,1000
2155,2023-05-03,Tablet,Electronics,3,500,1500
2156,2023-05-03,Keyboard,Accessories,4,100,400
2157,2023-05-03,Monitor,Electronics,4,300,1200
2158,2023-05-03,Monitor,Electronics,3,300,900
2159,2023-05-03,Monitor,Electronics,3,300,900
2160,2023-05-03,Tablet,Electronics,4,500,2000
2161,2023-05-03,Phone,Electronics,2,800,1600
2162,2023-05-03,Phone,Electronics,3,800,2400
2163,2023-05-04,Monitor,Electronics,4,300,1200
2164,2023-05-04,Laptop,Electronics,3,1200,3600
2165,2023-05-04,Tablet,Electronics,4,500,2000
2166,2023-05-04,Phone,Electronics,3,800,2400
2167,2023-05-04,Tablet,Electronics,1,500,500
2168,2023-05-04,Monitor,Electronics,2,300,600
2169,2023-05-04,Mouse,Accessories,3,50,150
2170,2023-05-04,Laptop,Electronics,3,1200,3600
2171,2023-05-04,Headphones,Accessories,1,150,150
2172,2023-05-04,Keyboard,Accessories,1,100,100
2173,2023-05-05,Monitor,Electronics,4,300,1200
2174,2023-05-05,Headphones,Accessories,1,150,150
2175,2023-05-05,Headphones,Accessories,4,150,600
2176,2023-05-05,Headphones,Accessories,2,150,300
2177,2023-05-05,Headphones,Accessories,4,150,600
2178,2023-05-05,Phone,Electronics,1,800,800
2179,2023-05-05,Tablet,Electronics,4,500,2000
2180,2023-05-05,Laptop,Electronics,4,1200,4800
2181,2023-05-05,Phone,Electronics,1,800,800
2182,2023-05-05,Phone,Electronics,4,800,3200
2183,2023-05-05,Headphones,Accessories,2,150,300
2184,2023-05-05,Mouse,Accessories,2,50,100
2185,2023-05-05,Headphones,Accessories,2,150,300
2186,2023-05-05,Mouse,Accessories,2,50,100
2187,2023-05-06,Tablet,Electronics,2,500,1000
2188,2023-05-06,Keyboard,Accessories,1,100,100
2189,2023-05-06,Headphones,Accessories,3,150,450
2190,2023-05-06,Monitor,Electronics,2,300,600
2191,2023-05-06,Monitor,Electronics,3,300,900
2192,2023-05-06,Laptop,Electronics,3,1200,3600
2193,2023-05-06,Phone,Electronics,4,800,3200
2194,2023-05-07,Keyboard,Accessories,3,100,300
2195,2023-05-07,Phone,Electronics,4,800,3200
2196,2023-05-07,Keyboard,Accessories,2,100,200
2197,2023-05-07,Phone,Electronics,3,800,2400
2198,2023-05-07,Monitor,Electronics,1,300,300
2199,2023-05-07,Keyboard,Accessories,1,100,100
2200,2023-05-07,Laptop,Electronics,2,1200,2400
2201,2023-05-07,Keyboard,Accessories,4,100,400
2202,2023-05-08,Mouse,Accessories,1,50,50
2203,2023-05-08,Headphones,Accessories,2,150,300
2204,2023-05-08,Mouse,Accessories,2,50,100
2205,2023-05-08,Laptop,Electronics,3,1200,3600
2206,2023-05-08,Laptop,Electronics,1,1200,1200
2207,2023-05-08,Headphones,Accessories,2,150,300
2208,2023-05-08,Tablet,Electronics,1,500,500
2209,2023-05-08,Monitor,Electronics,3,300,900
2210,2023-05-08,Laptop,Electronics,4,1200,4800
2211,2023-05-08,Headphones,Accessories,4,150,600
2212,2023-05-08,Headphones,Accessories,1,150,150
2213,2023-05-08,Mouse,Accessories,3,50,150
2214,2023-05-09,Tablet,Electronics,2,500,1000
2215,2023-05-09,Keyboard,Accessories,4,100,400
2216,2023-05-09,Phone,Electronics,1,800,800
2217,2023-05-09,Phone,Electronics,4,800,3200
2218,2023-05-09,Keyboard,Accessories,1,100,100
2219,2023-05-09,Laptop,Electronics,1,1200,1200
2220,2023-05-09,Headphones,Accessories,4,150,600
2221,2023-05-09,Tablet,Electronics,4,500,2000
2222,2023-05-09,Laptop,Electronics,1,1200,1200
2223,2023-05-09,Keyboard,Accessories,4,100,400
2224,2023-05-09,Headphones,Accessories,1,150,150
2225,2023-05-09,Tablet,Electronics,1,500,500
2226,2023-05-09,Mouse,Accessories,1,50,50
2227,2023-05-09,Headphones,Accessories,1,150,150
2228,2023-05-10,Laptop,Electronics,4,1200,4800
2229,2023-05-10,Headphones,Accessories,4,150,600
2230,2023-05-10,Headphones,Accessories,3,150,450
2231,2023-05-10,Mouse,Accessories,2,50,100
2232,2023-05-10,Headphones,Accessories,3,150,450
2233,2023-05-11,Phone,Electronics,2,800,1600
2234,2023-05-11,Phone,Electronics,1,800,800
2235,2023-05-11,Mouse,Accessories,1,50,50
2236,2023-05-11,Headphones,Accessories,2,150,300
2237,2023-05-11,Monitor,Electronics,1,300,300
2238,2023-05-11,Mouse,Accessories,3,50,150
2239,2023-05-11,Keyboard,Accessories,1,100,100
2240,2023-05-11,Monitor,Electronics,3,300,900
2241,2023-05-12,Laptop,Electronics,1,1200,1200
2242,2023-05-12,Tablet,Electronics,2,500,1000
2243,2023-05-12,Headphones,Accessories,2,150,300
2244,2023-05-12,Headphones,Accessories,1,150,150
2245,2023-05-12,Phone,Electronics,4,800,3200
2246,2023-05-12,Tablet,Electronics,3,500,1500
2247,2023-05-12,Keyboard,Accessories,2,100,200
2248,2023-05-12,Laptop,Electronics,2,1200,2400
2249,2023-05-12,Monitor,Electronics,1,300,300
2250,2023-05-13,Mouse,Accessories,4,50,200
2251,2023-05-13,Mouse,Accessories,3,50,150
2252,2023-05-13,Phone,Electronics,3,800,2400
2253,2023-05-13,Headphones,Accessories,2,150,300
2254,2023-05-13,Headphones,Accessories,3,150,450
2255,2023-05-13,Keyboard,Accessories,1,100,100
2256,2023-05-13,Headphones,Accessories,4,150,600
2257,2023-05-13,Phone,Electronics,2,800,1600
2258,2023-05-13,Headphones,Accessories,3,150,450
2259,2023-05-13,Phone,Electronics,1,800,800
2260,2023-05-13,Laptop,Electronics,3,1200,3600
2261,2023-05-14,Monitor,Electronics,4,300,1200
2262,2023-05-14,Keyboard,Accessories,1,100,100
2263,2023-05-14,Mouse,Accessories,2,50,100
2264,2023-05-14,Mouse,Accessories,2,50,100
2265,2023-05-14,Laptop,Electronics,3,1200,3600
2266,2023-05-14,Mouse,Accessories,2,50,100
2267,2023-05-14,Tablet,Electronics,2,500,1000
2268,2023-05-14,Keyboard,Accessories,2,100,200
2269,2023-05-14,Phone,Electronics,1,800,800
2270,2023-05-14,Phone,Electronics,4,800,3200
2271,2023-05-14,Mouse,Accessories,4,50,200
2272,2023-05-14,Laptop,Electronics,4,1200,4800
2273,2023-05-15,Laptop,Electronics,2,1200,2400
2274,2023-05-15,Headphones,Accessories,1,150,150
2275,2023-05-15,Laptop,Electronics,3,1200,3600
2276,2023-05-15,Mouse,Accessories,4,50,200
2277,2023-05-15,Keyboard,Accessories,1,100,100
2278,2023-05-15,Monitor,Electronics,1,300,300
2279,2023-05-15,Phone,Electronics,2,800,1600
2280,2023-05-15,Headphones,Accessories,2,150,300
2281,2023-05-15,Phone,Electronics,4,800,3200
2282,2023-05-15,Keyboard,Accessories,3,100,300
2283,2023-05-15,Laptop,Electronics,1,1200,1200
2284,2023-05-15,Laptop,Electronics,1,1200,1200
2285,2023-05-16,Monitor,Electronics,1,300,300
2286,2023-05-16,Mouse,Accessories,1,50,50
2287,2023-05-16,Tablet,Electronics,4,500,2000
2288,2023-05-16,Phone,Electronics,1,800,800
2289,2023-05-16,Keyboard,Accessories,2,100,200
2290,2023-05-16,Headphones,Accessories,2,150,300
2291,2023-05-16,Tablet,Electronics,2,500,1000
2292,2023-05-16,Phone,Electronics,2,800,1600
2293,2023-05-16,Monitor,Electronics,1,300,300
2294,2023-05-16,Mouse,Accessories,3,50,150
2295,2023-05-16,Monitor,Electronics,3,300,900
2296,2023-05-16,Laptop,Electronics,4,1200,4800
2297,2023-05-16,Keyboard,Accessories,2,100,200
2298,2023-05-17,Laptop,Electronics,1,1200,1200
2299,2023-05-17,Mouse,Accessories,1,50,50
2300,2023-05-17,Headphones,Accessories,2,150,300
2301,2023-05-17,Mouse,Accessories,3,50,150
2302,2023-05-17,Monitor,Electronics,3,300,900
2303,2023-05-17,Headphones,Accessories,1,150,150
2304,2023-05-17,Laptop,Electronics,1,1200,1200
2305,2023-05-17,Laptop,Electronics,4,1200,4800
2306,2023-05-17,Laptop,Electronics,3,1200,3600
2307,2023-05-17,Headphones,Accessories,2,150,300
2308,2023-05-17,Phone,Electronics,3,800,2400
2309,2023-05-18,Keyboard,Accessories,2,100,200
2310,2023-05-18,Phone,Electronics,2,800,1600
2311,2023-05-18,Keyboard,Accessories,1,100,100
2312,2023-05-18,Tablet,Electronics,1,500,500
2313,2023-05-18,Phone,Electronics,4,800,3200
2314,2023-05-18,Phone,Electronics,2,800,1600
2315,2023-05-18,Headphones,Accessories,1,150,150
2316,2023-05-19,Laptop,Electronics,4,1200,4800
2317,2023-05-19,Monitor,Electronics,2,300,600
2318,2023-05-19,Monitor,Electronics,3,300,900
2319,2023-05-19,Headphones,Accessories,4,150,600
2320,2023-05-19,Mouse,Accessories,3,50,150
2321,2023-05-19,Mouse,Accessories,2,50,100
2322,2023-05-19,Keyboard,Accessories,2,100,200
2323,2023-05-19,Headphones,Accessories,3,150,450
2324,2023-05-19,Tablet,Electronics,1,500,500
2325,2023-05-19,Monitor,Electronics,3,300,900
2326,2023-05-19,Tablet,Electronics,3,500,1500
2327,2023-05-19,Mouse,Accessories,1,50,50
2328,2023-05-19,Headphones,Accessories,3,150,450
2329,2023-05-19,Laptop,Electronics,4,1200,4800
2330,2023-05-20,Mouse,Accessories,4,50,200
2331,2023-05-20,Monitor,Electronics,1,300,300
2332,2023-05-20,Keyboard,Accessories,3,100,300
2333,2023-05-20,Phone,Electronics,2,800,1600
2334,2023-05-20,Monitor,Electronics,4,300,1200
2335,2023-05-20,Monitor,Electronics,4,300,1200
2336,2023-05-20,Keyboard,Accessories,3,100,300
2337,2023-05-21,Phone,Electronics,4,800,3200
2338,2023-05-21,Keyboard,Accessories,2,100,200
2339,2023-05-21,Phone,Electronics,1,800,800
2340,2023-05-21,Monitor,Electronics,4,300,1200
2341,2023-05-21,Phone,Electronics,1,800,800
2342,2023-05-21,Keyboard,Accessories,3,100,300
2343,2023-05-21,Mouse,Accessories,3,50,150
2344,2023-05-22,Mouse,Accessories,1,50,50
2345,2023-05-22,Mouse,Accessories,3,50,150
2346,2023-05-22,Mouse,Accessories,4,50,200
2347,2023-05-22,Laptop,Electronics,2,1200,2400
2348,2023-05-22,Monitor,Electronics,2,300,600
2349,2023-05-22,Headphones,Accessories,4,150,600
2350,2023-05-22,Headphones,Accessories,2,150,300
2351,2023-05-22,Mouse,Accessories,2,50,100
2352,2023-05-22,Laptop,Electronics,4,1200,4800
2353,2023-05-22,Monitor,Electronics,2,300,600
2354,2023-05-22,Mouse,Accessories,3,50,150
2355,2023-05-22,Monitor,Electronics,3,300,900
2356,2023-05-22,Keyboard,Accessories,2,100,200
2357,2023-05-22,Monitor,Electronics,2,300,600
2358,2023-05-23,Phone,Electronics,1,800,800
2359,2023-05-23,Mouse,Accessories,2,50,100
2360,2023-05-23,Phone,Electronics,1,800,800
2361,2023-05-23,Monitor,Electronics,2,300,600
2362,2023-05-23,Laptop,Electronics,2,1200,2400
2363,2023-05-23,Tablet,Electronics,1,500,500
2364,2023-05-23,Headphones,Accessories,2,150,300
2365,2023-05-23,Tablet,Electronics,4,500,2000
2366,2023-05-23,Headphones,Accessories,3,150,450
2367,2023-05-23,Phone,Electronics,1,800,800
2368,2023-05-23,Phone,Electronics,3,800,2400
2369,2023-05-23,Headphones,Accessories,2,150,300
2370,2023-05-23,Laptop,Electronics,3,1200,3600
2371,2023-05-24,Monitor,Electronics,3,300,900
2372,2023-05-24,Laptop,Electronics,3,1200,3600
2373,2023-05-24,Headphones,Accessories,2,150,300
2374,2023-05-24,Laptop,Electronics,3,1200,3600
2375,2023-05-24,Monitor,Electronics,1,300,300
2376,2023-05-24,Keyboard,Accessories,4,100,400
2377,2023-05-25,Mouse,Accessories,3,50,150
2378,2023-05-25,Headphones,Accessories,3,150,450
2379,2023-05-25,Tablet,Electronics,2,500,1000
2380,2023-05-25,Laptop,Electronics,2,1200,2400
2381,2023-05-25,Monitor,Electronics,1,300,300
2382,2023-05-25,Laptop,Electronics,2,1200,2400
2383,2023-05-25,Laptop,Electronics,2,1200,2400
2384,2023-05-25,Tablet,Electronics,3,500,1500
2385,2023-05-25,Monitor,Electronics,2,300,600
2386,2023-05-26,Phone,Electronics,2,800,1600
2387,2023-05-26,Monitor,Electronics,3,300,900
2388,2023-05-26,Laptop,Electronics,1,1200,1200
2389,2023-05-26,Tablet,Electronics,3,500,1500
2390,2023-05-26,Headphones,Accessories,2,150,300
2391,2023-05-26,Tablet,Electronics,4,500,2000
2392,2023-05-26,Phone,Electronics,2,800,1600
2393,2023-05-27,Mouse,Accessories,1,50,50
2394,2023-05-27,Keyboard,Accessories,4,100,400
2395,2023-05-27,Monitor,Electronics,1,300,300
2396,2023-05-27,Headphones,Accessories,3,150,450
2397,2023-05-27,Laptop,Electronics,4,1200,4800
2398,2023-05-27,Laptop,Electronics,3,1200,3600
2399,2023-05-27,Keyboard,Accessories,1,100,100
2400,2023-05-27,Mouse,Accessories,4,50,200
2401,2023-05-27,Monitor,Electronics,1,300,300
2402,2023-05-27,Headphones,Accessories,2,150,300
2403,2023-05-27,Headphones,Accessories,1,150,150
2404,2023-05-27,Headphones,Accessories,3,150,450
2405,2023-05-27,Monitor,Electronics,4,300,1200
2406,2023-05-27,Keyboard,Accessories,4,100,400
2407,2023-05-28,Tablet,Electronics,2,500,1000
2408,2023-05-28,Headphones,Accessories,1,150,150
2409,2023-05-28,Phone,Electronics,3,800,2400
2410,2023-05-28,Keyboard,Accessories,2,100,200
2411,2023-05-28,Phone,Electronics,3,800,2400
2412,2023-05-28,Headphones,Accessories,2,150,300
2413,2023-05-29,Laptop,Electronics,3,1200,3600
2414,2023-05-29,Phone,Electronics,3,800,2400
2415,2023-05-29,Keyboard,Accessories,4,100,400
2416,2023-05-29,Keyboard,Accessories,4,100,400
2417,2023-05-29,Phone,Electronics,4,800,3200
2418,2023-05-29,Monitor,Electronics,1,300,300
2419,2023-05-29,Monitor,Electronics,3,300,900
2420,2023-05-29,Mouse,Accessories,1,50,50
2421,2023-05-29,Mouse,Accessories,4,50,200
2422,2023-05-29,Phone,Electronics,2,800,1600
2423,2023-05-30,Mouse,Accessories,4,50,200
2424,2023-05-30,Headphones,Accessories,1,150,150
2425,2023-05-30,Headphones,Accessories,4,150,600
2426,2023-05-30,Headphones,Accessories,3,150,450
2427,2023-05-30,Keyboard,Accessories,1,100,100
2428,2023-05-30,Mouse,Accessories,4,50,200
2429,2023-05-30,Tablet,Electronics,4,500,2000
2430,2023-05-30,Keyboard,Accessories,1,100,100
2431,2023-05-30,Headphones,Accessories,4,150,600
2432,2023-05-30,Headphones,Accessories,1,150,150
2433,2023-05-30,Laptop,Electronics,2,1200,2400
2434,2023-05-30,Monitor,Electronics,4,300,1200
2435,2023-05-30,Keyboard,Accessories,2,100,200
2436,2023-05-31,Mouse,Accessories,4,50,200
2437,2023-05-31,Laptop,Electronics,1,1200,1200
2438,2023-05-31,Headphones,Accessories,2,150,300
2439,2023-05-31,Headphones,Accessories,2,150,300
2440,2023-05-31,Monitor,Electronics,2,300,600
2441,2023-05-31,Headphones,Accessories,1,150,150
2442,2023-06-01,Phone,Electronics,1,800,800
2443,2023-06-01,Phone,Electronics,1,800,800
2444,2023-06-01,Monitor,Electronics,2,300,600
2445,2023-06-01,Tablet,Electronics,1,500,500
2446,2023-06-01,Laptop,Electronics,1,1200,1200
2447,2023-06-01,Tablet,Electronics,3,500,1500
2448,2023-06-01,Headphones,Accessories,2,150,300
2449,2023-06-01,Mouse,Accessories,2,50,100
2450,2023-06-01,Headphones,Accessories,2,150,300
2451,2023-06-01,Mouse,Accessories,2,50,100
2452,2023-06-01,Tablet,Electronics,2,500,1000
2453,2023-06-02,Headphones,Accessories,1,150,150
2454,2023-06-02,Headphones,Accessories,2,150,300
2455,2023-06-02,Headphones,Accessories,3,150,450
2456,2023-06-02,Laptop,Electronics,2,1200,2400
2457,2023-06-02,Keyboard,Accessories,2,100,200
2458,2023-06-02,Monitor,Electronics,3,300,900
2459,2023-06-02,Keyboard,Accessories,4,100,400
2460,2023-06-02,Phone,Electronics,2,800,1600
2461,2023-06-02,Keyboard,Accessories,2,100,200
2462,2023-06-02,Tablet,Electronics,4,500,2000
2463,2023-06-03,Headphones,Accessories,2,150,300
2464,2023-06-03,Laptop,Electronics,3,1200,3600
2465,2023-06-03,Monitor,Electronics,3,300,900
2466,2023-06-03,Phone,Electronics,3,800,2400
2467,2023-06-03,Phone,Electronics,3,800,2400
2468,2023-06-03,Phone,Electronics,2,800,1600
2469,2023-06-03,Headphones,Accessories,2,150,300
2470,2023-06-03,Phone,Electronics,1,800,800
2471,2023-06-03,Phone,Electronics,1,800,800
2472,2023-06-03,Monitor,Electronics,2,300,600
2473,2023-06-03,Laptop,Electronics,4,1200,4800
2474,2023-06-04,Keyboard,Accessories,4,100,400
2475,2023-06-04,Keyboard,Accessories,2,100,200
2476,2023-06-04,Monitor,Electronics,4,300,1200
2477,2023-06-04,Tablet,Electronics,3,500,1500
2478,2023-06-04,Laptop,Electronics,2,1200,2400
2479,2023-06-05,Monitor,Electronics,1,300,300
2480,2023-06-05,Phone,Electronics,4,800,3200
2481,2023-06-05,Monitor,Electronics,2,300,600
2482,2023-06-05,Headphones,Accessories,1,150,150
2483,2023-06-05,Mouse,Accessories,4,50,200
2484,2023-06-05,Monitor,Electronics,4,300,1200
2485,2023-06-05,Headphones,Accessories,4,150,600
2486,2023-06-05,Headphones,Accessories,1,150,150
2487,2023-06-05,Mouse,Accessories,2,50,100
2488,2023-06-05,Headphones,Accessories,2,150,300
2489,2023-06-05,Monitor,Electronics,4,300,1200
2490,2023-06-05,Mouse,Accessories,2,50,100
2491,2023-06-05,Monitor,Electronics,3,300,900
2492,2023-06-06,Headphones,Accessories,3,150,450
2493,2023-06-06,Tablet,Electronics,3,500,1500
2494,2023-06-06,Tablet,Electronics,1,500,500
2495,2023-06-06,Tablet,Electronics,2,500,1000
2496,2023-06-06,Phone,Electronics,1,800,800
2497,2023-06-06,Phone,Electronics,2,800,1600
2498,2023-06-07,Monitor,Electronics,3,300,900
2499,2023-06-07,Mouse,Accessories,1,50,50
2500,2023-06-07,Mouse,Accessories,3,50,150
2501,2023-06-07,Laptop,Electronics,3,1200,3600
2502,2023-06-07,Monitor,Electronics,1,300,300
2503,2023-06-07,Headphones,Accessories,2,150,300
2504,2023-06-08,Mouse,Accessories,4,50,200
2505,2023-06-08,Headphones,Accessories,1,150,150
2506,2023-06-08,Headphones,Accessories,4,150,600
2507,2023-06-08,Mouse,Accessories,4,50,200
2508,2023-06-08,Laptop,Electronics,1,1200,1200
2509,2023-06-08,Mouse,Accessories,4,50,200
2510,2023-06-08,Headphones,Accessories,1,150,150
2511,2023-06-09,Headphones,Accessories,4,150,600
2512,2023-06-09,Keyboard,Accessories,3,100,300
2513,2023-06-09,Phone,Electronics,3,800,2400
2514,2023-06-09,Monitor,Electronics,4,300,1200
2515,2023-06-09,Mouse,Accessories,2,50,100
2516,2023-06-09,Monitor,Electronics,3,300,900
2517,2023-06-09,Mouse,Accessories,3,50,150
2518,2023-06-09,Headphones,Accessories,2,150,300
2519,2023-06-10,Monitor,Electronics,1,300,300
2520,2023-06-10,Keyboard,Accessories,1,100,100
2521,2023-06-10,Keyboard,Accessories,3,100,300
2522,2023-06-10,Phone,Electronics,2,800,1600
2523,2023-06-10,Tablet,Electronics,1,500,500
2524,2023-06-10,Keyboard,Accessories,2,100,200
2525,2023-06-10,Mouse,Accessories,1,50,50
2526,2023-06-10,Phone,Electronics,3,800,2400
2527,2023-06-10,Phone,Electronics,4,800,3200
2528,2023-06-10,Mouse,Accessories,1,50,50
2529,2023-06-10,Laptop,Electronics,1,1200,1200
2530,2023-06-11,Phone,Electronics,2,800,1600
2531,2023-06-11,Monitor,Electronics,1,300,300
2532,2023-06-11,Monitor,Electronics,2,300,600
2533,2023-06-11,Monitor,Electronics,1,300,300
2534,2023-06-11,Headphones,Accessories,1,150,150
2535,2023-06-11,Tablet,Electronics,1,500,500
2536,2023-06-11,Headphones,Accessories,3,150,450
2537,2023-06-11,Mouse,Accessories,1,50,50
2538,2023-06-11,Headphones,Accessories,4,150,600
2539,2023-06-12,Monitor,Electronics,2,300,600
2540,2023-06-12,Keyboard,Accessories,4,100,400
2541,2023-06-12,Phone,Electronics,4,800,3200
2542,2023-06-12,Headphones,Accessories,2,150,300
2543,2023-06-12,Tablet,Electronics,1,500,500
2544,2023-06-12,Monitor,Electronics,4,300,1200
2545,2023-06-12,Monitor,Electronics,2,300,600
2546,2023-06-12,Phone,Electronics,1,800,800
2547,2023-06-12,Phone,Electronics,1,800,800
2548,2023-06-12,Laptop,Electronics,1,1200,1200
2549,2023-06-12,Laptop,Electronics,4,1200,4800
2550,2023-06-13,Laptop,Electronics,1,1200,1200
2551,2023-06-13,Phone,Electronics,4,800,3200
2552,2023-06-13,Monitor,Electronics,1,300,300
2553,2023-06-13,Phone,Electronics,2,800,1600
2554,2023-06-13,Phone,Electronics,4,800,3200
2555,2023-06-13,Headphones,Accessories,4,150,600
2556,2023-06-13,Monitor,Electronics,4,300,1200
2557,2023-06-13,Tablet,Electronics,3,500,1500
2558,2023-06-13,Phone,Electronics,4,800,3200
2559,2023-06-13,Tablet,Electronics,2,500,1000
2560,2023-06-13,Laptop,Electronics,3,1200,3600
2561,2023-06-13,Laptop,Electronics,4,1200,4800
2562,2023-06-13,Mouse,Accessories,4,50,200
2563,2023-06-14,Monitor,Electronics,4,300,1200
2564,2023-06-14,Headphones,Accessories,1,150,150
2565,2023-06-14,Mouse,Accessories,1,50,50
2566,2023-06-14,Monitor,Electronics,4,300,1200
2567,2023-06-14,Laptop,Electronics,3,1200,3600
2568,2023-06-14,Tablet,Electronics,1,500,500
2569,2023-06-14,Monitor,Electronics,3,300,900
2570,2023-06-15,Tablet,Electronics,4,500,2000
2571,2023-06-15,Laptop,Electronics,1,1200,1200
2572,2023-06-15,Headphones,Accessories,1,150,150
2573,2023-06-15,Phone,Electronics,3,800,2400
2574,2023-06-15,Keyboard,Accessories,4,100,400
2575,2023-06-15,Tablet,Electronics,4,500,2000
2576,2023-06-15,Mouse,Accessories,3,50,150
